offline_datapoint_0 1646087710 6,763
offline_datapoint_0 1646087713 5,462
offline_datapoint_0 1646087716 5,512
offline_datapoint_0 1646087719 4,044
offline_datapoint_0 1646087722 5,432
offline_datapoint_0 1646087725 4,932
offline_datapoint_0 1646087728 4,197
offline_datapoint_0 1646087731 5,202
offline_datapoint_0 1646087734 6,769
offline_datapoint_0 1646087737 4,711
offline_datapoint_0 1646087740 4,294
offline_datapoint_0 1646087743 5,334
offline_datapoint_0 1646087746 4,015
offline_datapoint_0 1646087749 4,327
offline_datapoint_0 1646087752 5,591
offline_datapoint_0 1646087755 4,423
offline_datapoint_0 1646087758 5,620
offline_datapoint_0 1646087761 3,764
offline_datapoint_0 1646087764 5,330
offline_datapoint_0 1646087767 13,689
offline_datapoint_0 1646087770 15,665
offline_datapoint_0 1646087773 5,337
offline_datapoint_0 1646087776 5,072
offline_datapoint_0 1646087779 4,841
offline_datapoint_0 1646087782 4,158
offline_datapoint_0 1646087785 4,191
offline_datapoint_0 1646087788 5,559
offline_datapoint_0 1646087791 4,842
offline_datapoint_0 1646087794 5,180
offline_datapoint_0 1646087797 4,315
offline_datapoint_0 1646087800 5,234
offline_datapoint_0 1646087803 5,725
offline_datapoint_0 1646087806 5,368
offline_datapoint_0 1646087809 5,134
offline_datapoint_0 1646087812 4,845
offline_datapoint_0 1646087815 3,903
offline_datapoint_0 1646087818 6,625
offline_datapoint_0 1646087821 6,018
offline_datapoint_0 1646087824 7,808
offline_datapoint_0 1646087827 3,540
offline_datapoint_0 1646087830 5,557
offline_datapoint_0 1646087833 17,483
offline_datapoint_0 1646087836 14,856
offline_datapoint_0 1646087839 10,264
offline_datapoint_0 1646087842 4,843
offline_datapoint_0 1646087845 6,110
offline_datapoint_0 1646087848 4,069
offline_datapoint_0 1646087851 5,297
offline_datapoint_0 1646087854 5,489
offline_datapoint_0 1646087857 3,637
offline_datapoint_0 1646087860 4,689
offline_datapoint_0 1646087863 5,365
offline_datapoint_0 1646087866 4,935
offline_datapoint_0 1646087869 4,195
offline_datapoint_0 1646087872 5,042
offline_datapoint_0 1646087875 4,448
offline_datapoint_0 1646087878 4,159
offline_datapoint_0 1646087881 4,557
offline_datapoint_0 1646087884 4,844
offline_datapoint_0 1646087887 5,067
offline_datapoint_0 1646087890 5,894
offline_datapoint_0 1646087893 4,643
offline_datapoint_0 1646087896 4,327
offline_datapoint_0 1646087899 11,977
offline_datapoint_0 1646087902 13,372
offline_datapoint_0 1646087905 6,934
offline_datapoint_0 1646087908 5,719
offline_datapoint_0 1646087911 6,019
offline_datapoint_0 1646087914 5,952
offline_datapoint_0 1646087917 5,227
offline_datapoint_0 1646087920 6,114
offline_datapoint_0 1646087923 4,299
offline_datapoint_0 1646087926 4,194
offline_datapoint_0 1646087929 4,159
offline_datapoint_0 1646087932 5,753
offline_datapoint_0 1646087935 5,687
offline_datapoint_0 1646087938 5,628
offline_datapoint_0 1646087941 4,156
offline_datapoint_0 1646087944 4,581
offline_datapoint_0 1646087947 5,306
offline_datapoint_0 1646087950 4,841
offline_datapoint_0 1646087953 4,208
offline_datapoint_0 1646087956 4,242
offline_datapoint_0 1646087959 5,233
offline_datapoint_0 1646087962 4,679
offline_datapoint_0 1646087965 11,096
offline_datapoint_0 1646087968 13,347
offline_datapoint_0 1646087971 6,671
offline_datapoint_0 1646087974 4,322
offline_datapoint_0 1646087977 5,038
offline_datapoint_0 1646087980 4,550
offline_datapoint_0 1646087983 4,841
offline_datapoint_0 1646087986 4,062
offline_datapoint_0 1646087989 4,136
offline_datapoint_0 1646087992 4,453
offline_datapoint_0 1646087995 5,237
offline_datapoint_0 1646087998 4,125
offline_datapoint_0 1646088001 5,071
offline_datapoint_0 1646088004 4,589
offline_datapoint_0 1646088007 4,836
offline_datapoint_0 1646088010 4,525
offline_datapoint_0 1646088013 4,451
offline_datapoint_0 1646088016 5,235
offline_datapoint_0 1646088019 6,081
offline_datapoint_0 1646088022 5,325
offline_datapoint_0 1646088025 5,630
offline_datapoint_0 1646088028 3,537
offline_datapoint_0 1646088031 13,862
offline_datapoint_0 1646088034 14,742
offline_datapoint_0 1646088037 5,376
offline_datapoint_0 1646088040 4,129
offline_datapoint_0 1646088043 3,900
offline_datapoint_0 1646088046 5,232
offline_datapoint_0 1646088049 4,581
offline_datapoint_0 1646088052 4,543
offline_datapoint_0 1646088055 5,856
offline_datapoint_0 1646088058 3,813
offline_datapoint_0 1646088061 5,037
offline_datapoint_0 1646088064 5,074
offline_datapoint_0 1646088067 4,058
offline_datapoint_0 1646088070 4,711
offline_datapoint_0 1646088073 4,266
offline_datapoint_0 1646088076 5,359
offline_datapoint_0 1646088079 4,589
offline_datapoint_0 1646088082 4,147
offline_datapoint_0 1646088085 6,606
offline_datapoint_0 1646088088 3,799
offline_datapoint_0 1646088091 4,320
offline_datapoint_0 1646088094 4,028
offline_datapoint_0 1646088097 13,107
offline_datapoint_0 1646088100 14,627
offline_datapoint_0 1646088103 4,026
offline_datapoint_0 1646088106 4,912
offline_datapoint_0 1646088109 11,100
offline_datapoint_0 1646088112 4,321
offline_datapoint_0 1646088115 3,520
offline_datapoint_0 1646088118 5,051
offline_datapoint_0 1646088121 4,693
offline_datapoint_0 1646088124 5,746
offline_datapoint_0 1646088127 4,526
offline_datapoint_0 1646088130 5,365
offline_datapoint_0 1646088133 6,018
offline_datapoint_0 1646088136 4,026
offline_datapoint_0 1646088139 5,075
offline_datapoint_0 1646088142 4,162
offline_datapoint_0 1646088145 4,940
offline_datapoint_0 1646088148 4,782
offline_datapoint_0 1646088151 5,626
offline_datapoint_0 1646088154 4,422
offline_datapoint_0 1646088157 7,707
offline_datapoint_0 1646088160 7,667
offline_datapoint_0 1646088163 15,908
offline_datapoint_0 1646088166 13,705
offline_datapoint_0 1646088169 4,524
offline_datapoint_0 1646088172 4,846
offline_datapoint_0 1646088175 4,423
offline_datapoint_0 1646088178 6,531
offline_datapoint_0 1646088181 6,117
offline_datapoint_0 1646088184 4,931
offline_datapoint_0 1646088187 4,291
offline_datapoint_0 1646088190 7,022
offline_datapoint_0 1646088193 4,451
offline_datapoint_0 1646088196 3,639
offline_datapoint_0 1646088199 5,883
offline_datapoint_0 1646088202 5,881
offline_datapoint_0 1646088205 5,824
offline_datapoint_0 1646088208 5,070
offline_datapoint_0 1646088211 5,907
offline_datapoint_0 1646088214 5,703
offline_datapoint_0 1646088217 6,118
offline_datapoint_0 1646088220 5,361
offline_datapoint_0 1646088223 4,839
offline_datapoint_0 1646088226 4,656
offline_datapoint_0 1646088229 15,755
offline_datapoint_0 1646088232 10,973
offline_datapoint_0 1646088235 27,509
offline_datapoint_0 1646088238 32,715
offline_datapoint_0 1646088241 30,653
offline_datapoint_0 1646088244 24,387
offline_datapoint_0 1646088247 6,349
offline_datapoint_0 1646088250 4,160
offline_datapoint_0 1646088253 5,755
offline_datapoint_0 1646088256 7,020
offline_datapoint_0 1646088259 5,465
offline_datapoint_0 1646088262 5,361
offline_datapoint_0 1646088265 4,442
offline_datapoint_0 1646088268 22,323
offline_datapoint_0 1646088271 29,846
offline_datapoint_0 1646088274 29,482
offline_datapoint_0 1646088277 30,362
offline_datapoint_0 1646088280 30,758
offline_datapoint_0 1646088283 30,000
offline_datapoint_0 1646088286 11,615
offline_datapoint_0 1646088289 5,567
offline_datapoint_0 1646088292 4,291
offline_datapoint_0 1646088295 16,966
offline_datapoint_0 1646088298 9,619
offline_datapoint_0 1646088301 4,677
offline_datapoint_0 1646088304 4,841
offline_datapoint_0 1646088307 4,811
offline_datapoint_0 1646088310 5,328
offline_datapoint_0 1646088313 4,557
offline_datapoint_0 1646088316 5,498
offline_datapoint_0 1646088319 6,103
offline_datapoint_0 1646088322 3,771
offline_datapoint_0 1646088325 4,058
offline_datapoint_0 1646088328 4,667
offline_datapoint_0 1646088331 5,731
offline_datapoint_0 1646088334 5,595
offline_datapoint_0 1646088337 4,583
offline_datapoint_0 1646088340 4,526
offline_datapoint_0 1646088343 4,323
offline_datapoint_0 1646088346 5,107
offline_datapoint_0 1646088349 6,749
offline_datapoint_0 1646088352 5,375
offline_datapoint_0 1646088355 5,039
offline_datapoint_0 1646088358 4,324
offline_datapoint_0 1646088361 16,063
offline_datapoint_0 1646088364 7,976
offline_datapoint_0 1646088367 4,582
offline_datapoint_0 1646088370 5,197
offline_datapoint_0 1646088373 4,720
offline_datapoint_0 1646088376 6,600
offline_datapoint_0 1646088379 6,532
offline_datapoint_0 1646088382 3,245
offline_datapoint_0 1646088385 5,340
offline_datapoint_0 1646088388 4,059
offline_datapoint_0 1646088391 3,639
offline_datapoint_0 1646088394 5,558
offline_datapoint_0 1646088397 4,316
offline_datapoint_0 1646088400 4,582
offline_datapoint_0 1646088403 5,069
offline_datapoint_0 1646088406 5,987
offline_datapoint_0 1646088409 5,366
offline_datapoint_0 1646088412 4,144
offline_datapoint_0 1646088415 4,273
offline_datapoint_0 1646088418 4,318
offline_datapoint_0 1646088421 4,454
offline_datapoint_0 1646088424 4,286
offline_datapoint_0 1646088427 17,395
offline_datapoint_0 1646088430 11,234
offline_datapoint_0 1646088433 6,380
offline_datapoint_0 1646088436 5,549
offline_datapoint_0 1646088439 4,453
offline_datapoint_0 1646088442 4,061
offline_datapoint_0 1646088445 4,034
offline_datapoint_0 1646088448 4,940
offline_datapoint_0 1646088451 4,846
offline_datapoint_0 1646088454 4,544
offline_datapoint_0 1646088457 4,392
offline_datapoint_0 1646088460 4,715
offline_datapoint_0 1646088463 4,578
offline_datapoint_0 1646088466 5,854
offline_datapoint_0 1646088469 6,374
offline_datapoint_0 1646088472 6,023
offline_datapoint_0 1646088475 4,530
offline_datapoint_0 1646088478 8,811
offline_datapoint_0 1646088481 5,503
offline_datapoint_0 1646088484 3,796
offline_datapoint_0 1646088487 4,159
offline_datapoint_0 1646088490 6,664
offline_datapoint_0 1646088493 14,127
offline_datapoint_0 1646088496 13,046
offline_datapoint_0 1646088499 7,904
offline_datapoint_0 1646088502 9,538
offline_datapoint_0 1646088505 8,101
offline_datapoint_0 1646088508 7,940
offline_datapoint_0 1646088511 4,453
offline_datapoint_0 1646088514 4,783
offline_datapoint_0 1646088517 7,501
offline_datapoint_0 1646088520 3,568
offline_datapoint_0 1646088523 6,901
offline_datapoint_0 1646088526 5,879
offline_datapoint_0 1646088529 4,942
offline_datapoint_0 1646088532 4,190
offline_datapoint_0 1646088535 5,300
offline_datapoint_0 1646088538 6,660
offline_datapoint_0 1646088541 4,161
offline_datapoint_0 1646088544 4,297
offline_datapoint_0 1646088547 4,944
offline_datapoint_0 1646088550 4,452
offline_datapoint_0 1646088553 3,800
offline_datapoint_0 1646088556 10,102
offline_datapoint_0 1646088559 18,131
offline_datapoint_0 1646088562 30,534
offline_datapoint_0 1646088565 19,212
offline_datapoint_0 1646088568 4,292
offline_datapoint_0 1646088571 4,712
offline_datapoint_0 1646088574 3,931
offline_datapoint_0 1646088577 6,211
offline_datapoint_0 1646088580 5,365
offline_datapoint_0 1646088583 3,756
offline_datapoint_0 1646088586 4,953
offline_datapoint_0 1646088589 4,640
offline_datapoint_0 1646088592 3,844
offline_datapoint_0 1646088595 5,254
offline_datapoint_0 1646088598 23,443
offline_datapoint_0 1646088601 5,872
offline_datapoint_0 1646088604 4,819
offline_datapoint_0 1646088607 5,074
offline_datapoint_0 1646088610 5,463
offline_datapoint_0 1646088613 4,453
offline_datapoint_0 1646088616 5,232
offline_datapoint_0 1646088619 4,562
offline_datapoint_0 1646088622 7,393
offline_datapoint_0 1646088625 19,432
offline_datapoint_0 1646088628 10,581
offline_datapoint_0 1646088631 4,265
offline_datapoint_0 1646088634 3,671
offline_datapoint_0 1646088637 5,494
offline_datapoint_0 1646088640 5,586
offline_datapoint_0 1646088643 4,689
offline_datapoint_0 1646088646 4,782
offline_datapoint_0 1646088649 4,844
offline_datapoint_0 1646088652 5,566
offline_datapoint_0 1646088655 4,711
offline_datapoint_0 1646088658 6,144
offline_datapoint_0 1646088661 3,636
offline_datapoint_0 1646088664 4,907
offline_datapoint_0 1646088667 4,714
offline_datapoint_0 1646088670 5,755
offline_datapoint_0 1646088673 5,044
offline_datapoint_0 1646088676 5,495
offline_datapoint_0 1646088679 5,369
offline_datapoint_0 1646088682 4,152
offline_datapoint_0 1646088685 4,778
offline_datapoint_0 1646088688 7,712
offline_datapoint_0 1646088691 15,794
offline_datapoint_0 1646088694 8,675
offline_datapoint_0 1646088697 5,887
offline_datapoint_0 1646088700 5,854
offline_datapoint_0 1646088703 4,188
offline_datapoint_0 1646088706 4,909
offline_datapoint_0 1646088709 4,581
offline_datapoint_0 1646088712 4,713
offline_datapoint_0 1646088715 6,211
offline_datapoint_0 1646088718 6,924
offline_datapoint_0 1646088721 4,947
offline_datapoint_0 1646088724 4,317
offline_datapoint_0 1646088727 5,299
offline_datapoint_0 1646088730 5,239
offline_datapoint_0 1646088733 5,328
offline_datapoint_0 1646088736 5,986
offline_datapoint_0 1646088739 11,227
offline_datapoint_0 1646088742 4,676
offline_datapoint_0 1646088745 5,106
offline_datapoint_0 1646088748 5,297
offline_datapoint_0 1646088751 6,017
offline_datapoint_0 1646088754 9,114
offline_datapoint_0 1646088757 18,302
offline_datapoint_0 1646088760 8,371
offline_datapoint_0 1646088763 5,717
offline_datapoint_0 1646088766 4,841
offline_datapoint_0 1646088769 4,970
offline_datapoint_0 1646088772 4,652
offline_datapoint_0 1646088775 5,201
offline_datapoint_0 1646088778 4,581
offline_datapoint_0 1646088781 4,299
offline_datapoint_0 1646088784 5,853
offline_datapoint_0 1646088787 4,440
offline_datapoint_0 1646088790 4,091
offline_datapoint_0 1646088793 4,764
offline_datapoint_0 1646088796 4,545
offline_datapoint_0 1646088799 5,105
offline_datapoint_0 1646088802 4,815
offline_datapoint_0 1646088805 5,985
offline_datapoint_0 1646088808 4,057
offline_datapoint_0 1646088811 3,927
offline_datapoint_0 1646088814 6,473
offline_datapoint_0 1646088817 5,984
offline_datapoint_0 1646088820 10,321
offline_datapoint_0 1646088823 11,820
offline_datapoint_0 1646088826 8,069
offline_datapoint_0 1646088829 5,497
offline_datapoint_0 1646088832 6,658
offline_datapoint_0 1646088835 5,561
offline_datapoint_0 1646088838 8,204
offline_datapoint_0 1646088841 4,449
offline_datapoint_0 1646088844 4,298
offline_datapoint_0 1646088847 4,809
offline_datapoint_0 1646088850 4,974
offline_datapoint_0 1646088853 5,198
offline_datapoint_0 1646088856 5,335
offline_datapoint_0 1646088859 4,027
offline_datapoint_0 1646088862 4,322
offline_datapoint_0 1646088865 5,207
offline_datapoint_0 1646088868 4,810
offline_datapoint_0 1646088871 4,440
offline_datapoint_0 1646088874 4,171
offline_datapoint_0 1646088877 7,147
offline_datapoint_0 1646088880 4,419
offline_datapoint_0 1646088883 4,451
offline_datapoint_0 1646088886 12,725
offline_datapoint_0 1646088889 13,811
offline_datapoint_0 1646088892 8,364
offline_datapoint_0 1646088895 5,711
offline_datapoint_0 1646088898 6,250
offline_datapoint_0 1646088901 4,552
offline_datapoint_0 1646088904 5,625
offline_datapoint_0 1646088907 5,948
offline_datapoint_0 1646088910 4,327
offline_datapoint_0 1646088913 5,999
offline_datapoint_0 1646088916 6,102
offline_datapoint_0 1646088919 4,450
offline_datapoint_0 1646088922 4,670
offline_datapoint_0 1646088925 4,848
offline_datapoint_0 1646088928 4,678
offline_datapoint_0 1646088931 4,821
offline_datapoint_0 1646088934 4,851
offline_datapoint_0 1646088937 4,047
offline_datapoint_0 1646088940 5,140
offline_datapoint_0 1646088943 6,278
offline_datapoint_0 1646088946 5,493
offline_datapoint_0 1646088949 4,288
offline_datapoint_0 1646088952 13,502
offline_datapoint_0 1646088955 16,325
offline_datapoint_0 1646088958 7,282
offline_datapoint_0 1646088961 4,774
offline_datapoint_0 1646088964 4,714
offline_datapoint_0 1646088967 4,973
offline_datapoint_0 1646088970 5,854
offline_datapoint_0 1646088973 3,910
offline_datapoint_0 1646088976 5,758
offline_datapoint_0 1646088979 4,301
offline_datapoint_0 1646088982 5,022
offline_datapoint_0 1646088985 6,539
offline_datapoint_0 1646088988 3,802
offline_datapoint_0 1646088991 4,284
offline_datapoint_0 1646088994 4,299
offline_datapoint_0 1646088997 5,363
offline_datapoint_0 1646089000 3,915
offline_datapoint_0 1646089003 5,412
offline_datapoint_0 1646089006 4,713
offline_datapoint_0 1646089009 4,191
offline_datapoint_0 1646089012 4,418
offline_datapoint_0 1646089015 4,823
offline_datapoint_0 1646089018 12,527
offline_datapoint_0 1646089021 13,920
offline_datapoint_0 1646089024 4,410
offline_datapoint_0 1646089027 4,582
offline_datapoint_0 1646089030 3,936
offline_datapoint_0 1646089033 4,543
offline_datapoint_0 1646089036 4,062
offline_datapoint_0 1646089039 5,463
offline_datapoint_0 1646089042 6,248
offline_datapoint_0 1646089045 4,128
offline_datapoint_0 1646089048 4,321
offline_datapoint_0 1646089051 6,407
offline_datapoint_0 1646089054 4,552
offline_datapoint_0 1646089057 3,928
offline_datapoint_0 1646089060 4,773
offline_datapoint_0 1646089063 4,726
offline_datapoint_0 1646089066 4,387
offline_datapoint_0 1646089069 5,363
offline_datapoint_0 1646089072 5,887
offline_datapoint_0 1646089075 4,550
offline_datapoint_0 1646089078 7,057
offline_datapoint_0 1646089081 5,571
offline_datapoint_0 1646089084 15,259
offline_datapoint_0 1646089087 16,170
offline_datapoint_0 1646089090 6,248
offline_datapoint_0 1646089093 4,805
offline_datapoint_0 1646089096 4,319
offline_datapoint_0 1646089099 5,107
offline_datapoint_0 1646089102 5,299
offline_datapoint_0 1646089105 6,151
offline_datapoint_0 1646089108 5,584
offline_datapoint_0 1646089111 7,932
offline_datapoint_0 1646089114 4,703
offline_datapoint_0 1646089117 5,866
offline_datapoint_0 1646089120 4,317
offline_datapoint_0 1646089123 5,562
offline_datapoint_0 1646089126 5,238
offline_datapoint_0 1646089129 4,278
offline_datapoint_0 1646089132 5,728
offline_datapoint_0 1646089135 4,677
offline_datapoint_0 1646089138 5,624
offline_datapoint_0 1646089141 4,061
offline_datapoint_0 1646089144 5,033
offline_datapoint_0 1646089147 4,157
offline_datapoint_0 1646089150 16,705
offline_datapoint_0 1646089153 12,343
offline_datapoint_0 1646089156 4,555
offline_datapoint_0 1646089159 3,924
offline_datapoint_0 1646089162 4,454
offline_datapoint_0 1646089165 4,696
offline_datapoint_0 1646089168 5,017
offline_datapoint_0 1646089171 4,195
offline_datapoint_0 1646089174 4,559
offline_datapoint_0 1646089177 3,636
offline_datapoint_0 1646089180 3,802
offline_datapoint_0 1646089183 4,841
offline_datapoint_0 1646089186 4,027
offline_datapoint_0 1646089189 4,261
offline_datapoint_0 1646089192 4,320
offline_datapoint_0 1646089195 5,234
offline_datapoint_0 1646089198 4,399
offline_datapoint_0 1646089201 8,229
