396 1646085559 0,000000 3,200000 13,000000 13,000000 -20,200000
396 1646085560 0,000000 3,200000 13,000000 13,000000 -20,200000
396 1646085561 0,000000 3,200000 13,000000 13,000000 -20,200000
396 1646085562 0,000000 3,200000 13,000000 13,000000 -20,200000
396 1646085563 0,235294 3,400000 13,800000 13,800000 -20,200000
396 1646085564 0,235294 3,400000 14,600000 14,600000 -20,200000
396 1646085565 0,235294 3,400000 15,400000 15,400000 -20,200000
396 1646085566 0,235294 3,400000 16,200000 16,200000 -20,200000
396 1646085567 0,235294 3,400000 17,000000 17,000000 -20,200000
396 1646085568 -0,222222 3,600000 16,200000 16,200000 -20,200000
396 1646085569 -0,222222 3,600000 15,400000 15,400000 -20,200000
396 1646085570 -0,222222 3,600000 14,600000 14,600000 -20,200000
396 1646085571 -0,222222 3,600000 13,800000 13,800000 -20,200000
396 1646085572 -0,222222 3,600000 13,000000 13,000000 -20,200000
396 1646085573 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085574 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085575 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085576 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085577 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085578 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085579 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085580 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085581 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085582 0,000000 3,800000 13,000000 13,000000 -20,200000
396 1646085583 0,200000 4,000000 13,800000 13,800000 -20,200000
396 1646085584 0,200000 4,000000 14,600000 14,600000 -20,200000
396 1646085585 0,200000 4,000000 15,400000 15,400000 -20,200000
396 1646085586 0,200000 4,000000 16,200000 16,200000 -20,200000
396 1646085587 0,200000 4,000000 17,000000 17,000000 -20,200000
396 1646085588 0,000000 4,000000 17,000000 17,000000 -20,200000
396 1646085589 0,000000 4,000000 17,000000 17,000000 -20,200000
396 1646085590 0,000000 4,000000 17,000000 17,000000 -20,200000
396 1646085591 0,000000 4,000000 17,000000 17,000000 -20,200000
396 1646085592 0,000000 4,000000 17,000000 17,000000 -20,200000
396 1646085593 -0,190476 4,200000 16,200000 16,200000 -20,200000
396 1646085594 -0,190476 4,200000 15,400000 15,400000 -20,200000
396 1646085595 -0,190476 4,200000 14,600000 14,600000 -20,200000
396 1646085596 -0,190476 4,200000 13,800000 13,800000 -20,200000
396 1646085597 -0,190476 4,200000 13,000000 13,000000 -20,200000
396 1646085598 0,000000 4,400000 13,000000 13,000000 -20,200000
396 1646085599 0,000000 4,400000 13,000000 13,000000 -20,200000
396 1646085600 0,000000 4,400000 13,000000 13,000000 -20,200000
396 1646085601 0,000000 4,400000 13,000000 13,000000 -20,200000
396 1646085602 0,000000 4,400000 13,000000 13,000000 -20,200000
396 1646085603 0,291667 4,800000 14,400000 14,400000 -20,200000
396 1646085604 0,291667 4,800000 15,800000 15,800000 -20,200000
396 1646085605 0,291667 4,800000 17,200000 17,200000 -20,200000
396 1646085606 0,291667 4,800000 18,600000 18,600000 -20,200000
396 1646085607 0,291667 4,800000 20,000000 20,000000 -20,200000
396 1646085608 0,000000 5,000000 20,000000 20,000000 -20,200000
396 1646085609 0,000000 5,000000 20,000000 20,000000 -20,200000
396 1646085610 0,000000 5,000000 20,000000 20,000000 -20,200000
396 1646085611 0,000000 5,000000 20,000000 20,000000 -20,200000
396 1646085612 0,000000 5,000000 20,000000 20,000000 -20,200000
396 1646085613 -0,153846 5,200000 19,200000 19,200000 -20,200000
396 1646085614 -0,153846 5,200000 18,400000 18,400000 -20,200000
396 1646085615 -0,153846 5,200000 17,600000 17,600000 -20,200000
396 1646085616 -0,153846 5,200000 16,800000 16,800000 -20,200000
396 1646085617 -0,153846 5,200000 16,000000 16,000000 -20,200000
396 1646085618 -0,178571 5,600000 15,000000 15,000000 -20,200000
396 1646085619 -0,178571 5,600000 14,000000 14,000000 -20,200000
396 1646085620 -0,178571 5,600000 13,000000 13,000000 -20,200000
396 1646085621 -0,178571 5,600000 12,000000 12,000000 -20,200000
396 1646085622 -0,178571 5,600000 11,000000 11,000000 -20,200000
396 1646085623 0,000000 5,800000 11,000000 11,000000 -20,200000
396 1646085624 0,000000 5,800000 11,000000 11,000000 -20,200000
396 1646085625 0,000000 5,800000 11,000000 11,000000 -20,200000
396 1646085626 0,000000 5,800000 11,000000 11,000000 -20,200000
396 1646085627 0,000000 5,800000 11,000000 11,000000 -20,200000
396 1646085628 0,000000 6,000000 11,000000 11,000000 -20,200000
396 1646085629 0,000000 6,000000 11,000000 11,000000 -20,200000
396 1646085630 0,000000 6,000000 11,000000 11,000000 -20,200000
396 1646085631 0,000000 6,000000 11,000000 11,000000 -20,200000
396 1646085632 0,000000 6,000000 11,000000 11,000000 -20,200000
396 1646085633 0,032258 6,200000 11,200000 11,200000 -20,200000
396 1646085634 0,032258 6,200000 11,400000 11,400000 -20,200000
396 1646085635 0,032258 6,200000 11,600000 11,600000 -20,200000
396 1646085636 0,032258 6,200000 11,800000 11,800000 -20,200000
396 1646085637 0,032258 6,200000 12,000000 12,000000 -20,200000
396 1646085638 0,090909 6,600000 12,600000 12,600000 -20,200000
396 1646085639 0,090909 6,600000 13,200000 13,200000 -20,200000
396 1646085640 0,090909 6,600000 13,800000 13,800000 -20,200000
396 1646085641 0,090909 6,600000 14,400000 14,400000 -20,200000
396 1646085642 0,090909 6,600000 15,000000 15,000000 -20,200000
396 1646085643 0,029412 6,800000 15,200000 15,200000 -20,200000
396 1646085644 0,029412 6,800000 15,400000 15,400000 -20,200000
396 1646085645 0,029412 6,800000 15,600000 15,600000 -20,200000
396 1646085646 0,029412 6,800000 15,800000 15,800000 -20,200000
396 1646085647 0,029412 6,800000 16,000000 16,000000 -20,200000
396 1646085648 -0,083333 7,200000 15,400000 15,400000 -20,200000
396 1646085649 -0,083333 7,200000 14,800000 14,800000 -20,200000
396 1646085650 -0,083333 7,200000 14,200000 14,200000 -20,200000
396 1646085651 -0,083333 7,200000 13,600000 13,600000 -20,200000
396 1646085652 -0,083333 7,200000 13,000000 13,000000 -20,200000
396 1646085653 -0,078947 7,600000 12,400000 12,400000 -20,200000
396 1646085654 -0,078947 7,600000 11,800000 11,800000 -20,200000
396 1646085655 -0,078947 7,600000 11,200000 11,200000 -20,200000
396 1646085656 -0,078947 7,600000 10,600000 10,600000 -20,200000
396 1646085657 -0,078947 7,600000 10,000000 10,000000 -20,200000
396 1646085658 0,102564 7,800000 10,800000 10,800000 -20,200000
396 1646085659 0,102564 7,800000 11,600000 11,600000 -20,200000
396 1646085660 0,102564 7,800000 12,400000 12,400000 -20,200000
396 1646085661 0,102564 7,800000 13,200000 13,200000 -20,200000
396 1646085662 0,102564 7,800000 14,000000 14,000000 -20,200000
396 1646085663 0,000000 7,800000 14,000000 14,000000 -20,200000
396 1646085664 0,000000 7,800000 14,000000 14,000000 -20,200000
396 1646085665 0,000000 7,800000 14,000000 14,000000 -20,200000
396 1646085666 0,000000 7,800000 14,000000 14,000000 -20,200000
396 1646085667 0,000000 7,800000 14,000000 14,000000 -20,200000
396 1646085668 -0,100000 8,000000 13,200000 13,200000 -20,200000
396 1646085669 -0,100000 8,000000 12,400000 12,400000 -20,200000
396 1646085670 -0,100000 8,000000 11,600000 11,600000 -20,200000
396 1646085671 -0,100000 8,000000 10,800000 10,800000 -20,200000
396 1646085672 -0,100000 8,000000 10,000000 10,000000 -20,200000
396 1646085673 0,000000 8,200000 10,000000 10,000000 -20,200000
396 1646085674 0,000000 8,200000 10,000000 10,000000 -20,200000
396 1646085675 0,000000 8,200000 10,000000 10,000000 -20,200000
396 1646085676 0,000000 8,200000 10,000000 10,000000 -20,200000
396 1646085677 0,000000 8,200000 10,000000 10,000000 -20,200000
396 1646085678 0,095238 8,400000 10,800000 10,800000 -20,200000
396 1646085679 0,095238 8,400000 11,600000 11,600000 -20,200000
396 1646085680 0,095238 8,400000 12,400000 12,400000 -20,200000
396 1646085681 0,095238 8,400000 13,200000 13,200000 -20,200000
396 1646085682 0,095238 8,400000 14,000000 14,000000 -20,200000
396 1646085683 0,000000 8,400000 14,000000 14,000000 -20,200000
396 1646085684 0,000000 8,400000 14,000000 14,000000 -20,200000
396 1646085685 0,000000 8,400000 14,000000 14,000000 -20,200000
396 1646085686 0,000000 8,400000 14,000000 14,000000 -20,200000
396 1646085687 0,000000 8,400000 14,000000 14,000000 -20,200000
396 1646085688 -0,093023 8,600000 13,200000 13,200000 -20,200000
396 1646085689 -0,093023 8,600000 12,400000 12,400000 -20,200000
396 1646085690 -0,093023 8,600000 11,600000 11,600000 -20,200000
396 1646085691 -0,093023 8,600000 10,800000 10,800000 -20,200000
396 1646085692 -0,093023 8,600000 10,000000 10,000000 -20,200000
396 1646085693 0,000000 8,800000 10,000000 10,000000 -20,200000
396 1646085694 0,000000 8,800000 10,000000 10,000000 -20,200000
396 1646085695 0,000000 8,800000 10,000000 10,000000 -20,200000
396 1646085696 0,000000 8,800000 10,000000 10,000000 -20,200000
396 1646085697 0,000000 8,800000 10,000000 10,000000 -20,200000
396 1646085698 0,088889 9,000000 10,800000 10,800000 -20,200000
396 1646085699 0,088889 9,000000 11,600000 11,600000 -20,200000
396 1646085700 0,088889 9,000000 12,400000 12,400000 -20,200000
396 1646085701 0,088889 9,000000 13,200000 13,200000 -20,200000
396 1646085702 0,088889 9,000000 14,000000 14,000000 -20,200000
396 1646085703 0,000000 9,000000 14,000000 14,000000 -20,200000
396 1646085704 0,000000 9,000000 14,000000 14,000000 -20,200000
396 1646085705 0,000000 9,000000 14,000000 14,000000 -20,200000
396 1646085706 0,000000 9,000000 14,000000 14,000000 -20,200000
396 1646085707 0,000000 9,000000 14,000000 14,000000 -20,200000
396 1646085708 0,000000 9,400000 14,000000 14,000000 -20,200000
396 1646085709 0,000000 9,400000 14,000000 14,000000 -20,200000
396 1646085710 0,000000 9,400000 14,000000 14,000000 -20,200000
396 1646085711 0,000000 9,400000 14,000000 14,000000 -20,200000
396 1646085712 0,000000 9,400000 14,000000 14,000000 -20,200000
396 1646085713 0,000000 9,600000 14,000000 14,000000 -20,200000
396 1646085714 0,000000 9,600000 14,000000 14,000000 -20,200000
396 1646085715 0,000000 9,600000 14,000000 14,000000 -20,200000
396 1646085716 0,000000 9,600000 14,000000 14,000000 -20,200000
396 1646085717 0,000000 9,600000 14,000000 14,000000 -20,200000
396 1646085718 -0,058824 10,200000 13,400000 13,400000 -20,200000
396 1646085719 -0,058824 10,200000 12,800000 12,800000 -20,200000
396 1646085720 -0,058824 10,200000 12,200000 12,200000 -20,200000
396 1646085721 -0,058824 10,200000 11,600000 11,600000 -20,200000
396 1646085722 -0,058824 10,200000 11,000000 11,000000 -20,200000
396 1646085723 0,076923 10,400000 11,800000 11,800000 -20,200000
396 1646085724 0,076923 10,400000 12,600000 12,600000 -20,200000
396 1646085725 0,076923 10,400000 13,400000 13,400000 -20,200000
396 1646085726 0,076923 10,400000 14,200000 14,200000 -20,200000
396 1646085727 0,076923 10,400000 15,000000 15,000000 -20,200000
396 1646085728 -0,018868 10,600000 14,800000 14,800000 -20,200000
396 1646085729 -0,018868 10,600000 14,600000 14,600000 -20,200000
396 1646085730 -0,018868 10,600000 14,400000 14,400000 -20,200000
396 1646085731 -0,018868 10,600000 14,200000 14,200000 -20,200000
396 1646085732 -0,018868 10,600000 14,000000 14,000000 -20,200000
396 1646085733 -0,072727 11,000000 13,200000 13,200000 -20,200000
396 1646085734 -0,072727 11,000000 12,400000 12,400000 -20,200000
396 1646085735 -0,072727 11,000000 11,600000 11,600000 -20,200000
396 1646085736 -0,072727 11,000000 10,800000 10,800000 -20,200000
396 1646085737 -0,072727 11,000000 10,000000 10,000000 -20,200000
396 1646085738 -0,017857 11,200000 9,800000 9,800000 -20,200000
396 1646085739 -0,017857 11,200000 9,600000 9,600000 -20,200000
396 1646085740 -0,017857 11,200000 9,400000 9,400000 -20,200000
396 1646085741 -0,017857 11,200000 9,200000 9,200000 -20,200000
396 1646085742 -0,017857 11,200000 9,000000 9,000000 -20,200000
396 1646085743 0,000000 11,200000 9,000000 9,000000 -20,200000
396 1646085744 0,000000 11,200000 9,000000 9,000000 -20,200000
396 1646085745 0,000000 11,200000 9,000000 9,000000 -20,200000
396 1646085746 0,000000 11,200000 9,000000 9,000000 -20,200000
396 1646085747 0,000000 11,200000 9,000000 9,000000 -20,200000
396 1646085748 0,017544 11,400000 9,200000 9,200000 -20,200000
396 1646085749 0,017544 11,400000 9,400000 9,400000 -20,200000
396 1646085750 0,017544 11,400000 9,600000 9,600000 -20,200000
396 1646085751 0,017544 11,400000 9,800000 9,800000 -20,200000
396 1646085752 0,017544 11,400000 10,000000 10,000000 -20,200000
396 1646085753 0,068966 11,600000 10,800000 10,800000 -20,200000
396 1646085754 0,068966 11,600000 11,600000 11,600000 -20,200000
396 1646085755 0,068966 11,600000 12,400000 12,400000 -20,200000
396 1646085756 0,068966 11,600000 13,200000 13,200000 -20,200000
396 1646085757 0,068966 11,600000 14,000000 14,000000 -20,200000
396 1646085758 -0,067797 11,800000 13,200000 13,200000 -20,200000
396 1646085759 -0,067797 11,800000 12,400000 12,400000 -20,200000
396 1646085760 -0,067797 11,800000 11,600000 11,600000 -20,200000
396 1646085761 -0,067797 11,800000 10,800000 10,800000 -20,200000
396 1646085762 -0,067797 11,800000 10,000000 10,000000 -20,200000
396 1646085763 0,000000 11,800000 10,000000 10,000000 -20,200000
396 1646085764 0,000000 11,800000 10,000000 10,000000 -20,200000
396 1646085765 0,000000 11,800000 10,000000 10,000000 -20,200000
396 1646085766 0,000000 11,800000 10,000000 10,000000 -20,200000
396 1646085767 0,000000 11,800000 10,000000 10,000000 -20,200000
396 1646085768 0,066667 12,000000 10,800000 10,800000 -20,200000
396 1646085769 0,066667 12,000000 11,600000 11,600000 -20,200000
396 1646085770 0,066667 12,000000 12,400000 12,400000 -20,200000
396 1646085771 0,066667 12,000000 13,200000 13,200000 -20,200000
396 1646085772 0,066667 12,000000 14,000000 14,000000 -20,200000
396 1646085773 -0,065574 12,200000 13,200000 13,200000 -20,200000
396 1646085774 -0,065574 12,200000 12,400000 12,400000 -20,200000
396 1646085775 -0,065574 12,200000 11,600000 11,600000 -20,200000
396 1646085776 -0,065574 12,200000 10,800000 10,800000 -20,200000
396 1646085777 -0,065574 12,200000 10,000000 10,000000 -20,200000
396 1646085778 0,000000 12,400000 10,000000 10,000000 -20,200000
396 1646085779 0,000000 12,400000 10,000000 10,000000 -20,200000
396 1646085780 0,000000 12,400000 10,000000 10,000000 -20,200000
396 1646085781 0,000000 12,400000 10,000000 10,000000 -20,200000
396 1646085782 0,000000 12,400000 10,000000 10,000000 -20,200000
396 1646085783 0,046875 12,800000 10,600000 10,600000 -20,200000
396 1646085784 0,046875 12,800000 11,200000 11,200000 -20,200000
396 1646085785 0,046875 12,800000 11,800000 11,800000 -20,200000
396 1646085786 0,046875 12,800000 12,400000 12,400000 -20,200000
396 1646085787 0,046875 12,800000 13,000000 13,000000 -20,200000
396 1646085788 -0,030769 13,000000 12,600000 12,600000 -20,200000
396 1646085789 -0,030769 13,000000 12,200000 12,200000 -20,200000
396 1646085790 -0,030769 13,000000 11,800000 11,800000 -20,200000
396 1646085791 -0,030769 13,000000 11,400000 11,400000 -20,200000
396 1646085792 -0,030769 13,000000 11,000000 11,000000 -20,200000
396 1646085793 0,060606 13,200000 11,800000 11,800000 -20,200000
396 1646085794 0,060606 13,200000 12,600000 12,600000 -20,200000
396 1646085795 0,060606 13,200000 13,400000 13,400000 -20,200000
396 1646085796 0,060606 13,200000 14,200000 14,200000 -20,200000
396 1646085797 0,060606 13,200000 15,000000 15,000000 -20,200000
396 1646085798 -0,058824 13,600000 14,200000 14,200000 -20,200000
396 1646085799 -0,058824 13,600000 13,400000 13,400000 -20,200000
396 1646085800 -0,058824 13,600000 12,600000 12,600000 -20,200000
396 1646085801 -0,058824 13,600000 11,800000 11,800000 -20,200000
396 1646085802 -0,058824 13,600000 11,000000 11,000000 -20,200000
396 1646085803 0,042857 14,000000 11,600000 11,600000 -20,200000
396 1646085804 0,042857 14,000000 12,200000 12,200000 -20,200000
396 1646085805 0,042857 14,000000 12,800000 12,800000 -20,200000
396 1646085806 0,042857 14,000000 13,400000 13,400000 -20,200000
396 1646085807 0,042857 14,000000 14,000000 14,000000 -20,200000
396 1646085808 0,000000 14,200000 14,000000 14,000000 -20,200000
396 1646085809 0,000000 14,200000 14,000000 14,000000 -20,200000
396 1646085810 0,000000 14,200000 14,000000 14,000000 -20,200000
396 1646085811 0,000000 14,200000 14,000000 14,000000 -20,200000
396 1646085812 0,000000 14,200000 14,000000 14,000000 -20,200000
396 1646085813 0,013699 14,600000 14,200000 14,200000 -20,200000
396 1646085814 0,013699 14,600000 14,400000 14,400000 -20,200000
396 1646085815 0,013699 14,600000 14,600000 14,600000 -20,200000
396 1646085816 0,013699 14,600000 14,800000 14,800000 -20,200000
396 1646085817 0,013699 14,600000 15,000000 15,000000 -20,200000
396 1646085818 0,040000 15,000000 15,600000 15,600000 -20,200000
396 1646085819 0,040000 15,000000 16,200000 16,200000 -20,200000
396 1646085820 0,040000 15,000000 16,800000 16,800000 -20,200000
396 1646085821 0,040000 15,000000 17,400000 17,400000 -20,200000
396 1646085822 0,040000 15,000000 18,000000 18,000000 -20,200000
396 1646085823 -0,026316 15,200000 17,600000 17,600000 -20,200000
396 1646085824 -0,026316 15,200000 17,200000 17,200000 -20,200000
396 1646085825 -0,026316 15,200000 16,800000 16,800000 -20,200000
396 1646085826 -0,026316 15,200000 16,400000 16,400000 -20,200000
396 1646085827 -0,026316 15,200000 16,000000 16,000000 -20,200000
396 1646085828 -0,076923 15,600000 14,800000 14,800000 -20,200000
396 1646085829 -0,076923 15,600000 13,600000 13,600000 -20,200000
396 1646085830 -0,076923 15,600000 12,400000 12,400000 -20,200000
396 1646085831 -0,076923 15,600000 11,200000 11,200000 -20,200000
396 1646085832 -0,076923 15,600000 10,000000 10,000000 -20,200000
396 1646085833 -0,012658 15,800000 9,800000 9,800000 -20,200000
396 1646085834 -0,012658 15,800000 9,600000 9,600000 -20,200000
396 1646085835 -0,012658 15,800000 9,400000 9,400000 -20,200000
396 1646085836 -0,012658 15,800000 9,200000 9,200000 -20,200000
396 1646085837 -0,012658 15,800000 9,000000 9,000000 -20,200000
396 1646085838 0,012500 16,000000 9,200000 9,200000 -20,200000
396 1646085839 0,012500 16,000000 9,400000 9,400000 -20,200000
396 1646085840 0,012500 16,000000 9,600000 9,600000 -20,200000
396 1646085841 0,012500 16,000000 9,800000 9,800000 -20,200000
396 1646085842 0,012500 16,000000 10,000000 10,000000 -20,200000
396 1646085843 0,000000 16,200000 10,000000 10,000000 -20,200000
396 1646085844 0,000000 16,200000 10,000000 10,000000 -20,200000
396 1646085845 0,000000 16,200000 10,000000 10,000000 -20,200000
396 1646085846 0,000000 16,200000 10,000000 10,000000 -20,200000
396 1646085847 0,000000 16,200000 10,000000 10,000000 -20,200000
396 1646085848 0,012195 16,400000 10,200000 10,200000 -20,200000
396 1646085849 0,012195 16,400000 10,400000 10,400000 -20,200000
396 1646085850 0,012195 16,400000 10,600000 10,600000 -20,200000
396 1646085851 0,012195 16,400000 10,800000 10,800000 -20,200000
396 1646085852 0,012195 16,400000 11,000000 11,000000 -20,200000
396 1646085853 0,048193 16,600000 11,800000 11,800000 -20,200000
396 1646085854 0,048193 16,600000 12,600000 12,600000 -20,200000
396 1646085855 0,048193 16,600000 13,400000 13,400000 -20,200000
396 1646085856 0,048193 16,600000 14,200000 14,200000 -20,200000
396 1646085857 0,048193 16,600000 15,000000 15,000000 -20,200000
396 1646085858 -0,047619 16,800000 14,200000 14,200000 -20,200000
396 1646085859 -0,047619 16,800000 13,400000 13,400000 -20,200000
396 1646085860 -0,047619 16,800000 12,600000 12,600000 -20,200000
396 1646085861 -0,047619 16,800000 11,800000 11,800000 -20,200000
396 1646085862 -0,047619 16,800000 11,000000 11,000000 -20,200000
396 1646085863 0,000000 16,800000 11,000000 11,000000 -20,200000
396 1646085864 0,000000 16,800000 11,000000 11,000000 -20,200000
396 1646085865 0,000000 16,800000 11,000000 11,000000 -20,200000
396 1646085866 0,000000 16,800000 11,000000 11,000000 -20,200000
396 1646085867 0,000000 16,800000 11,000000 11,000000 -20,200000
396 1646085868 -0,011765 17,000000 10,800000 10,800000 -20,200000
396 1646085869 -0,011765 17,000000 10,600000 10,600000 -20,200000
396 1646085870 -0,011765 17,000000 10,400000 10,400000 -20,200000
396 1646085871 -0,011765 17,000000 10,200000 10,200000 -20,200000
396 1646085872 -0,011765 17,000000 10,000000 10,000000 -20,200000
396 1646085873 0,011628 17,200000 10,200000 10,200000 -20,200000
396 1646085874 0,011628 17,200000 10,400000 10,400000 -20,200000
396 1646085875 0,011628 17,200000 10,600000 10,600000 -20,200000
396 1646085876 0,011628 17,200000 10,800000 10,800000 -20,200000
396 1646085877 0,011628 17,200000 11,000000 11,000000 -20,200000
396 1646085878 0,045977 17,400000 11,800000 11,800000 -20,200000
396 1646085879 0,045977 17,400000 12,600000 12,600000 -20,200000
396 1646085880 0,045977 17,400000 13,400000 13,400000 -20,200000
396 1646085881 0,045977 17,400000 14,200000 14,200000 -20,200000
396 1646085882 0,045977 17,400000 15,000000 15,000000 -20,200000
396 1646085883 -0,045455 17,600000 14,200000 14,200000 -20,200000
396 1646085884 -0,045455 17,600000 13,400000 13,400000 -20,200000
396 1646085885 -0,045455 17,600000 12,600000 12,600000 -20,200000
396 1646085886 -0,045455 17,600000 11,800000 11,800000 -20,200000
396 1646085887 -0,045455 17,600000 11,000000 11,000000 -20,200000
396 1646085888 -0,011236 17,800000 10,800000 10,800000 -20,200000
396 1646085889 -0,011236 17,800000 10,600000 10,600000 -20,200000
396 1646085890 -0,011236 17,800000 10,400000 10,400000 -20,200000
396 1646085891 -0,011236 17,800000 10,200000 10,200000 -20,200000
396 1646085892 -0,011236 17,800000 10,000000 10,000000 -20,200000
396 1646085893 0,011111 18,000000 10,200000 10,200000 -20,200000
396 1646085894 0,011111 18,000000 10,400000 10,400000 -20,200000
396 1646085895 0,011111 18,000000 10,600000 10,600000 -20,200000
396 1646085896 0,011111 18,000000 10,800000 10,800000 -20,200000
396 1646085897 0,011111 18,000000 11,000000 11,000000 -20,200000
396 1646085898 0,043956 18,200000 11,800000 11,800000 -20,200000
396 1646085899 0,043956 18,200000 12,600000 12,600000 -20,200000
396 1646085900 0,043956 18,200000 13,400000 13,400000 -20,200000
396 1646085901 0,043956 18,200000 14,200000 14,200000 -20,200000
396 1646085902 0,043956 18,200000 15,000000 15,000000 -20,200000
396 1646085903 0,000000 18,600000 15,000000 15,000000 -20,200000
396 1646085904 0,000000 18,600000 15,000000 15,000000 -20,200000
396 1646085905 0,000000 18,600000 15,000000 15,000000 -20,200000
396 1646085906 0,000000 18,600000 15,000000 15,000000 -20,200000
396 1646085907 0,000000 18,600000 15,000000 15,000000 -20,200000
396 1646085908 0,000000 18,800000 15,000000 15,000000 -20,200000
396 1646085909 0,000000 18,800000 15,000000 15,000000 -20,200000
396 1646085910 0,000000 18,800000 15,000000 15,000000 -20,200000
396 1646085911 0,000000 18,800000 15,000000 15,000000 -20,200000
396 1646085912 0,000000 18,800000 15,000000 15,000000 -20,200000
396 1646085913 0,021053 19,000000 15,400000 15,400000 -20,200000
396 1646085914 0,021053 19,000000 15,800000 15,800000 -20,200000
396 1646085915 0,021053 19,000000 16,200000 16,200000 -20,200000
396 1646085916 0,021053 19,000000 16,600000 16,600000 -20,200000
396 1646085917 0,021053 19,000000 17,000000 17,000000 -20,200000
396 1646085918 -0,041237 19,400000 16,200000 16,200000 -20,200000
396 1646085919 -0,041237 19,400000 15,400000 15,400000 -20,200000
396 1646085920 -0,041237 19,400000 14,600000 14,600000 -20,200000
396 1646085921 -0,041237 19,400000 13,800000 13,800000 -20,200000
396 1646085922 -0,041237 19,400000 13,000000 13,000000 -20,200000
