388 1646085559 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085560 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085561 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085562 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085563 12,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085564 12,000000 -1,000000 -101,000000 0,000000 0,000000
393 1646085550 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085551 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085552 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085553 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085554 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085555 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085556 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085557 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085563 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085564 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085565 12,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085566 12,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085567 12,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085568 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085569 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085565 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085566 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085567 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085568 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085569 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085570 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085571 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085572 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085570 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085571 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085572 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085573 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085574 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085575 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085576 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085577 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085578 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085579 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085580 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085581 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085582 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085583 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085584 11,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085583 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085584 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085585 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085586 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085587 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085588 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085589 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085585 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085586 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085587 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085590 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085591 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085592 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085593 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085594 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085598 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085599 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085600 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085601 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085602 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085603 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085604 11,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085595 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085596 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085597 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085598 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085599 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085600 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085601 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085602 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085603 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085604 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085605 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085606 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085607 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085608 16,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085609 16,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085605 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085606 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085607 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085608 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085609 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085610 16,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085611 16,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085612 16,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085613 2,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085614 2,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085610 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085611 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085612 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085615 2,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085616 2,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085617 2,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085623 1,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085624 1,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085625 1,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085626 1,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085627 1,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085628 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085629 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085623 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085624 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085625 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085626 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085627 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085628 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085629 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085630 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085631 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085632 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085633 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085634 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085630 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085631 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085632 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085633 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085634 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085635 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085636 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085637 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085638 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085639 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085635 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085636 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085637 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085643 12,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085644 12,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085645 12,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085646 12,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085647 12,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085648 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085649 12,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085640 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085641 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085642 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085643 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085644 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085645 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085646 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085647 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085648 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085649 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085650 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085651 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085652 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085653 2,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085654 2,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085650 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085651 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085652 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085653 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085654 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085655 2,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085656 2,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085657 2,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085658 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085659 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085655 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085656 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085657 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085660 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085661 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085662 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085663 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085664 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085665 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085666 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085667 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085668 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085669 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085663 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085664 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085665 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085666 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085667 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085668 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085669 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085670 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085671 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085672 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085673 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085674 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085670 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085671 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085672 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085673 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085674 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085675 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085676 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085677 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085683 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085684 11,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085675 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085676 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085677 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085678 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085679 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085680 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085681 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085682 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085685 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085686 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085687 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085688 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085689 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085688 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085689 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085690 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085691 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085692 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085693 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085694 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085690 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085691 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085692 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085693 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085694 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085695 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085696 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085697 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085695 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085696 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085697 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085698 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085699 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085703 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085704 11,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085700 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085701 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085702 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085705 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085706 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085707 11,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085708 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085709 12,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085708 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085709 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085710 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085711 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085712 12,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085713 5,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085714 5,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085715 5,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085716 5,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085717 5,000000 -1,000000 -101,000000 0,000000 0,000000
388 1646085718 2,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085719 2,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085710 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085711 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085712 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085713 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085714 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085715 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085716 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085717 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085718 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085719 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085720 2,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085721 2,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085722 2,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085720 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085721 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085722 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085728 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085729 11,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085728 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085729 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085730 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085731 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085732 11,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085733 1,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085734 1,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085730 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085731 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085732 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085733 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085734 0,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085735 1,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085736 1,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085737 1,600000 -1,000000 -101,000000 0,000000 0,000000
388 1646085743 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085744 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085735 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085736 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085737 0,600000 -1,000000 -101,000000 0,000000 0,000000
393 1646085743 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085744 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085745 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085746 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085747 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085748 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085749 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085745 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085746 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085747 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085748 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085749 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085750 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085751 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085752 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085753 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085754 11,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085750 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085751 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085752 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085753 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085754 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085755 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085756 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085757 11,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085758 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085759 0,800000 -1,000000 -101,000000 0,000000 0,000000
393 1646085755 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085756 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085757 0,200000 -1,000000 -101,000000 0,000000 0,000000
393 1646085758 0,400000 -1,000000 -101,000000 0,000000 0,000000
393 1646085759 0,400000 -1,000000 -101,000000 0,000000 0,000000
388 1646085760 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085761 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085762 0,800000 -1,000000 -101,000000 0,000000 0,000000
388 1646085763 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085764 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085765 0,200000 -1,000000 -101,000000 0,000000 0,000000
388 1646085766 0,200000 -1,000000 -101,000000 0,000000 0,000000
